$version=3
!Num Name........ .Bus. Tipo #Uni .PotIns ..FatOpe ProbFal SFal Stat. ....O&M CurtCos TechTyp
5733 MMGDPA690        0    0    1       0        1       0    0   572       0      11       2
5734 MMGDPA691        0    0    1       0        1       0    0   572       0      11       2
5735 MMGDPA692        0    0    1       0        1       0    0   572       0      11       2
5736 MMGDPA693        0    0    1       0        1       0    0   572       0      11       2
5737 MMGDPA696        0    0    1       0        1       0    0   572       0      11       2
5738 MMGDPA697        0    0    1       0        1       0    0   572       0      11       2
5739 MMGDPA698        0    0    1       0        1       0    0   572       0      11       2
5740 MMGDPA699        0    0    1       0        1       0    0   572       0      11       2
5741 MMGDPA800        0    0    1       0        1       0    0   572       0      11       2
5742 MMGDPA862        0    0    1       0        1       0    0   572       0      11       2
5743 MMGDPA948        0    0    1       0        1       0    0   572       0      11       2
7148 MMGDTO20505      0    0    1       0        1       0    0   594       0      11       2
7149 MMGDTO20506      0    0    1       0        1       0    0   594       0      11       2
7150 MMGDTO20511      0    0    1       0        1       0    0   594       0      11       2
7151 MMGDTO20518      0    0    1       0        1       0    0   594       0      11       2
7152 MMGDTO20531      0    0    1       0        1       0    0   594       0      11       2
7153 MMGDTO20532      0    0    1       0        1       0    0   594       0      11       2
7154 MMGDTO20536      0    0    1       0        1       0    0   594       0      11       2
7155 MMGDTO20537      0    0    1       0        1       0    0   594       0      11       2
7156 MMGDTO20538      0    0    1       0        1       0    0   594       0      11       2
7157 MMGDTO20542      0    0    1       0        1       0    0   594       0      11       2
7158 MMGDTO20543      0    0    1       0        1       0    0   594       0      11       2
7159 MMGDTO20551      0    0    1       0        1       0    0   594       0      11       2
7160 MMGDTO20552      0    0    1       0        1       0    0   594       0      11       2
7161 MMGDTO20555      0    0    1       0        1       0    0   594       0      11       2
7162 MMGDTO20556      0    0    1       0        1       0    0   594       0      11       2
7163 MMGDTO20558      0    0    1       0        1       0    0   594       0      11       2
7164 MMGDTO20559      0    0    1       0        1       0    0   594       0      11       2
7165 MMGDTO20564      0    0    1       0        1       0    0   594       0      11       2
7166 MMGDTO20565      0    0    1       0        1       0    0   594       0      11       2
7167 MMGDTO20567      0    0    1       0        1       0    0   594       0      11       2
7168 MMGDTO20568      0    0    1       0        1       0    0   594       0      11       2
7169 MMGDTO20570      0    0    1       0        1       0    0   594       0      11       2
7170 MMGDTO20571      0    0    1       0        1       0    0   594       0      11       2
