NUM:   5
               1732
999 1056 R   
999 1057 R   
999 1058 R   
999 1059 R   
999 1060 R   
999 1061 R   
999 1062 R   
999 1063 R   
999 1064 R   
999 1065 R   
999 1066 R   
999 1067 R   
999 1068 R   
999 1069 R   
999 1070 R   
999 1071 R   
999 1072 R   
999 1073 R   
999 1074 R   
999 1075 R   
999 1076 R   
999 1077 R   
999 1078 R   
999 1079 R   
999 1080 R   
999 1081 R   
999 1082 R   
999 1083 R   
999 1084 R   
999 1085 R   
999 1086 R   
999 1087 R   
999 1088 R   
999 1089 R   
999 1090 R   
999 1091 R   
999 1092 R   
999 1093 R   
999 1094 R   
999 1095 R   
999 1096 R   
999 1097 R   
999 1098 R   
999 1099 R   
999 1100 R   
999 1101 R   
999 1102 R   
999 1103 R   
999 1104 R   
999 1105 R   
999 1106 R   
999 1107 R   
999 1108 R   
999 1109 R   
999 1110 R   
999 1111 R   
999 1112 R   
999 1113 R   
999 1114 R   
999 1115 R   
999 1116 R   
999 1117 R   
999 1118 R   
999 1119 R   
999 1120 R   
999 1121 R   
999 1122 R   
999 1123 R   
999 1124 R   
999 1125 R   
999 1126 R   
999 1127 R   
999 1128 R   
999 1129 R   
999 1130 R   
999 1131 R   
999 1132 R   
999 1133 R   
999 1134 R   
999 1135 R   
999 1136 R   
999 1137 R   
999 1138 R   
999 1139 R   
999 1140 R   
999 1141 R   
999 1142 R   
999 1143 R   
999 1144 R   
999 1145 R   
999 1146 R   
999 1147 R   
999 1148 R   
999 1149 R   
999 1150 R   
999 1151 R   
999 1152 R   
999 1153 R   
999 1154 R   
999 1155 R   
999 1156 R   
999 1157 R   
999 1158 R   
999 1159 R   
999 1160 R   
999 1161 R   
999 1162 R   
999 1163 R   
999 1164 R   
999 1165 R   
999 1166 R   
999 1167 R   
999 1168 R   
999 1169 R   
999 1170 R   
999 1171 R   
999 1172 R   
999 1173 R   
999 1174 R   
999 1175 R   
999 1176 R   
999 1177 R   
999 1178 R   
999 1179 R   
999 1180 R   
999 1181 R   
999 1182 R   
999 1183 R   
999 1184 R   
999 1185 R   
999 1186 R   
999 1187 R   
999 1188 R   
999 1189 R   
999 1190 R   
999 1191 R   
999 1192 R   
999 1193 R   
999 1194 R   
999 1195 R   
999 1196 R   
999 1197 R   
999 1198 R   
999 1199 R   
999 1200 R   
999 1201 R   
999 1202 R   
999 1203 R   
999 1204 R   
999 1205 R   
999 1206 R   
999 1207 R   
999 1208 R   
999 1209 R   
999 1210 R   
999 1211 R   
999 1212 R   
999 1213 R   
999 1214 R   
999 1215 R   
999 1216 R   
999 1217 R   
999 1218 R   
999 1219 R   
999 1220 R   
999 1221 R   
999 1222 R   
999 1223 R   
999 1224 R   
999 1225 R   
999 1226 R   
999 1227 R   
999 1318 R   
999 2515 R   
999 2516 R   
999 2517 R   
999 2518 R   
999 2519 R   
999 2592 R   
999 2593 R   
999 2594 R   
999 2595 R   
999 2596 R   
999 2597 R   
999 2598 R   
999 2599 R   
999 2600 R   
999 2601 R   
999 2602 R   
999 2603 R   
999 2604 R   
999 2605 R   
999 2606 R   
999 2607 R   
999 2608 R   
999 2609 R   
999 2610 R   
999 2611 R   
999 2612 R   
999 2613 R   
999 2614 R   
999 2615 R   
999 2616 R   
999 2617 R   
999 2618 R   
999 2619 R   
999 2620 R   
999 2621 R   
999 2622 R   
999 2623 R   
999 2624 R   
999 2625 R   
999 2626 R   
999 2627 R   
999 2628 R   
999 2629 R   
999 2630 R   
999 2631 R   
999 2632 R   
999 2633 R   
999 2634 R   
999 2635 R   
999 2636 R   
999 2637 R   
999 2638 R   
999 2639 R   
999 2640 R   
999 2641 R   
999 2642 R   
999 2643 R   
999 2644 R   
999 2645 R   
999 2646 R   
999 2647 R   
999 2648 R   
999 2649 R   
999 2794 R   
999 2795 R   
999 2796 R   
999 2797 R   
999 2798 R   
999 2799 R   
999 2800 R   
999 2801 R   
999 2802 R   
999 2803 R   
999 2804 R   
999 2805 R   
999 2806 R   
999 2807 R   
999 2808 R   
999 2809 R   
999 2810 R   
999 2811 R   
999 2959 R   
999 2960 R   
999 2961 R   
999 2962 R   
999 2963 R   
999 2964 R   
999 2965 R   
999 2966 R   
999 2967 R   
999 2968 R   
999 2969 R   
999 2970 R   
999 2971 R   
999 2972 R   
999 3225 R   
999 3226 R   
999 3227 R   
999 3228 R   
999 3229 R   
999 3230 R   
999 3231 R   
999 3232 R   
999 3233 R   
999 3234 R   
999 3235 R   
999 3236 R   
999 3237 R   
999 3238 R   
999 3239 R   
999 3240 R   
999 3241 R   
999 3242 R   
999 3243 R   
999 3244 R   
999 3245 R   
999 3246 R   
999 3247 R   
999 3248 R   
999 3249 R   
999 3250 R   
999 3251 R   
999 3252 R   
999 3253 R   
999 3254 R   
999 3255 R   
999 3256 R   
999 3257 R   
999 3258 R   
999 3259 R   
999 3260 R   
999 3261 R   
999 3262 R   
999 3263 R   
999 3264 R   
999 3265 R   
999 3266 R   
999 3267 R   
999 3268 R   
999 3269 R   
999 3270 R   
999 3271 R   
999 3272 R   
999 3273 R   
999 3274 R   
999 3275 R   
999 3276 R   
999 3277 R   
999 3278 R   
999 3279 R   
999 3280 R   
999 3281 R   
999 3282 R   
999 3283 R   
999 3284 R   
999 3285 R   
999 3286 R   
999 3287 R   
999 3288 R   
999 3289 R   
999 3290 R   
999 3291 R   
999 3292 R   
999 3293 R   
999 3294 R   
999 3295 R   
999 3332 R   
999 3333 R   
