$version=1
MOD: 01/01/2025
!Num ...Nombre... #Uni Tipo .PotIns .GerMin .GerMax ..Teif. ..Ih... .CVaria .MR. Comb ...G1.. .CEsp.1 ...G2.. .CEsp.2 ...G3.. .CEsp.3 NAdF ...1 ...2 ...3 ComT CTransp StartUp sfal NGas NuCC ..NombreCC.. CoefE.
 917 RSSU-6931       1    0               0 34.6614       0       0       0                                                                                          0                                          0
 918 RSSU-7079       1    0               0 34.0889       0       0       0                                                                                          0                                          0
MOD: 01/07/2028
!Num ...Nombre... #Uni Tipo .PotIns .GerMin .GerMax ..Teif. ..Ih... .CVaria .MR. Comb ...G1.. .CEsp.1 ...G2.. .CEsp.2 ...G3.. .CEsp.3 NAdF ...1 ...2 ...3 ComT CTransp StartUp sfal NGas NuCC ..NombreCC.. CoefE.
 782 CANDIOTA 3 1    1    0               0     350   15.56 28.4202       0                                                                                          0                                          0
MOD: 01/01/2029
!Num ...Nombre... #Uni Tipo .PotIns .GerMin .GerMax ..Teif. ..Ih... .CVaria .MR. Comb ...G1.. .CEsp.1 ...G2.. .CEsp.2 ...G3.. .CEsp.3 NAdF ...1 ...2 ...3 ComT CTransp StartUp sfal NGas NuCC ..NombreCC.. CoefE.
 839 GFSU-9261       1    0               0 324.393     2.5 4.93749       0                                                                                          0                                          0
 840 GFSU-7770       1    0               0 404.949     2.5 4.93749       0                                                                                          0                                          0
 841 GFSU-9340       1    0               0 270.658     2.5 4.93749       0                                                                                          0                                          0
 879 RCSU-51711      1    0               0 96.8369       0       0       0                                                                                          0                                          0
 880 RCSU-7080       1    0               0 77.9275       0       0       0                                                                                          0                                          0
 881 RCSU-6900       1    0               0 64.1531       0       0       0                                                                                          0                                          0
 882 RCSU-7119       1    0               0 60.1631       0       0       0                                                                                          0                                          0
 883 RCSU-7078       1    0               0 59.0181       0       0       0                                                                                          0                                          0
 884 RCSU-7122       1    0               0 56.6241       0       0       0                                                                                          0                                          0
 885 RCSU-6954       1    0               0 47.1867       0       0       0                                                                                          0                                          0
 886 RCSU-7235       1    0               0 46.4234       0       0       0                                                                                          0                                          0
 887 RCSU-6931       1    0               0 46.2152       0       0       0                                                                                          0                                          0
 888 RCSU-7079       1    0               0 45.4519       0       0       0                                                                                          0                                          0
 909 RSSU-51711      1    0               0 96.8369       0       0       0                                                                                          0                                          0
 910 RSSU-7080       1    0               0 77.9275       0       0       0                                                                                          0                                          0
 911 RSSU-6900       1    0               0 64.1531       0       0       0                                                                                          0                                          0
 912 RSSU-7119       1    0               0 60.1631       0       0       0                                                                                          0                                          0
 913 RSSU-7078       1    0               0 59.0181       0       0       0                                                                                          0                                          0
