$version=1
!Num ...Nombre... #Uni Tipo .PotIns .GerMin .GerMax ..Teif. ..Ih... .CVaria .MR. Comb ...G1.. .CEsp.1 ...G2.. .CEsp.2 ...G3.. .CEsp.3 NAdF ...1 ...2 ...3 ComT CTransp StartUp sfal NGas NuCC ..NombreCC.. CoefE. CCTp FuVr FuVrLm ExcG
 194 T. NORTE 2 2    1    0       0       0       0    0.24 1.63664       0    0  194     100       1                                    0    0    0    0    0                    0                                  0    0      0     
 799 T. NORTE 2 1    1    1     349       0     349    0.24 1.63664       0    0  799     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
 823 GFAR-9517       1    1   30.63       0       0     2.5 4.93749       0    0  549     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
 824 GFAR-9520       1    1   30.63       0       0     2.5 4.93749       0    0  549     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
 825 GFAR-9540       1    1   30.63       0       0     2.5 4.93749       0    0  549     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
 826 GFAR-9541       1    1   30.63       0       0     2.5 4.93749       0    0  549     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
 827 GFAR-9573       1    1   30.63       0       0     2.5 4.93749       0    0  549     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
 828 GFAR-41973      1    1   30.63       0       0     2.5 4.93749       0    0  549     100       1                                    0    0    0    0    0       0       0    0                             1    0    0      0     
