$version=1
!Date,CtrCode,Name,SysId,VarName,Idx,Coef
01/08/2040,3,EMBORCACAO,pa,HVolI,1,4669
01/08/2040,3,EMBORCACAO,pa,HVolI,2,7280.19
01/08/2040,3,EMBORCACAO,pa,HVolI,3,7280.2
01/08/2040,3,EMBORCACAO,pa,HVolI,4,11197
01/08/2040,3,EMBORCACAO,pa,HVolI,5,11197.1
01/08/2040,3,EMBORCACAO,pa,HVolI,6,17725
01/08/2040,3,EMBORCACAO,pa,HOutf,1,524
01/08/2040,3,EMBORCACAO,pa,HOutf,2,524
01/08/2040,3,EMBORCACAO,pa,HOutf,3,786
01/08/2040,3,EMBORCACAO,pa,HOutf,4,786
01/08/2040,3,EMBORCACAO,pa,HOutf,5,99999.9
01/08/2040,3,EMBORCACAO,pa,HOutf,6,99999.9
01/09/2040,3,EMBORCACAO,pa,HVolI,1,4669
01/09/2040,3,EMBORCACAO,pa,HVolI,2,7280.19
01/09/2040,3,EMBORCACAO,pa,HVolI,3,7280.2
01/09/2040,3,EMBORCACAO,pa,HVolI,4,11197
01/09/2040,3,EMBORCACAO,pa,HVolI,5,11197.1
01/09/2040,3,EMBORCACAO,pa,HVolI,6,17725
01/09/2040,3,EMBORCACAO,pa,HOutf,1,524
01/09/2040,3,EMBORCACAO,pa,HOutf,2,524
01/09/2040,3,EMBORCACAO,pa,HOutf,3,786
01/09/2040,3,EMBORCACAO,pa,HOutf,4,786
01/09/2040,3,EMBORCACAO,pa,HOutf,5,99999.9
01/09/2040,3,EMBORCACAO,pa,HOutf,6,99999.9
01/10/2040,3,EMBORCACAO,pa,HVolI,1,4669
01/10/2040,3,EMBORCACAO,pa,HVolI,2,7280.19
01/10/2040,3,EMBORCACAO,pa,HVolI,3,7280.2
01/10/2040,3,EMBORCACAO,pa,HVolI,4,11197
01/10/2040,3,EMBORCACAO,pa,HVolI,5,11197.1
01/10/2040,3,EMBORCACAO,pa,HVolI,6,17725
01/10/2040,3,EMBORCACAO,pa,HOutf,1,524
01/10/2040,3,EMBORCACAO,pa,HOutf,2,524
01/10/2040,3,EMBORCACAO,pa,HOutf,3,786
01/10/2040,3,EMBORCACAO,pa,HOutf,4,786
01/10/2040,3,EMBORCACAO,pa,HOutf,5,99999.9
01/10/2040,3,EMBORCACAO,pa,HOutf,6,99999.9
01/11/2040,3,EMBORCACAO,pa,HVolI,1,4669
01/11/2040,3,EMBORCACAO,pa,HVolI,2,7280.19
01/11/2040,3,EMBORCACAO,pa,HVolI,3,7280.2
01/11/2040,3,EMBORCACAO,pa,HVolI,4,11197
01/11/2040,3,EMBORCACAO,pa,HVolI,5,11197.1
01/11/2040,3,EMBORCACAO,pa,HVolI,6,17725
01/11/2040,3,EMBORCACAO,pa,HOutf,1,524
01/11/2040,3,EMBORCACAO,pa,HOutf,2,524
01/11/2040,3,EMBORCACAO,pa,HOutf,3,786
01/11/2040,3,EMBORCACAO,pa,HOutf,4,786
01/11/2040,3,EMBORCACAO,pa,HOutf,5,99999.9
01/11/2040,3,EMBORCACAO,pa,HOutf,6,99999.9
01/12/2040,3,EMBORCACAO,pa,HVolI,1,4669
01/12/2040,3,EMBORCACAO,pa,HVolI,2,7280.19
01/12/2040,3,EMBORCACAO,pa,HVolI,3,7280.2
01/12/2040,3,EMBORCACAO,pa,HVolI,4,11197
01/12/2040,3,EMBORCACAO,pa,HVolI,5,11197.1
01/12/2040,3,EMBORCACAO,pa,HVolI,6,17725
01/12/2040,3,EMBORCACAO,pa,HOutf,1,140
01/12/2040,3,EMBORCACAO,pa,HOutf,2,140
01/12/2040,3,EMBORCACAO,pa,HOutf,3,140
01/12/2040,3,EMBORCACAO,pa,HOutf,4,140
01/12/2040,3,EMBORCACAO,pa,HOutf,5,99999.9
01/12/2040,3,EMBORCACAO,pa,HOutf,6,99999.9
01/01/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/01/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/01/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/01/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/01/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/01/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/01/2041,3,EMBORCACAO,pa,HOutf,1,140
01/01/2041,3,EMBORCACAO,pa,HOutf,2,140
01/01/2041,3,EMBORCACAO,pa,HOutf,3,140
01/01/2041,3,EMBORCACAO,pa,HOutf,4,140
01/01/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/01/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/02/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/02/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/02/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/02/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/02/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/02/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/02/2041,3,EMBORCACAO,pa,HOutf,1,140
01/02/2041,3,EMBORCACAO,pa,HOutf,2,140
01/02/2041,3,EMBORCACAO,pa,HOutf,3,140
01/02/2041,3,EMBORCACAO,pa,HOutf,4,140
01/02/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/02/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/03/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/03/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/03/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/03/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/03/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/03/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/03/2041,3,EMBORCACAO,pa,HOutf,1,140
01/03/2041,3,EMBORCACAO,pa,HOutf,2,140
01/03/2041,3,EMBORCACAO,pa,HOutf,3,140
01/03/2041,3,EMBORCACAO,pa,HOutf,4,140
01/03/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/03/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/04/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/04/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/04/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/04/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/04/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/04/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/04/2041,3,EMBORCACAO,pa,HOutf,1,140
01/04/2041,3,EMBORCACAO,pa,HOutf,2,140
01/04/2041,3,EMBORCACAO,pa,HOutf,3,140
01/04/2041,3,EMBORCACAO,pa,HOutf,4,140
01/04/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/04/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/05/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/05/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/05/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/05/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/05/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/05/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/05/2041,3,EMBORCACAO,pa,HOutf,1,524
01/05/2041,3,EMBORCACAO,pa,HOutf,2,524
01/05/2041,3,EMBORCACAO,pa,HOutf,3,786
01/05/2041,3,EMBORCACAO,pa,HOutf,4,786
01/05/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/05/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/06/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/06/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/06/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/06/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/06/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/06/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/06/2041,3,EMBORCACAO,pa,HOutf,1,524
01/06/2041,3,EMBORCACAO,pa,HOutf,2,524
01/06/2041,3,EMBORCACAO,pa,HOutf,3,786
01/06/2041,3,EMBORCACAO,pa,HOutf,4,786
01/06/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/06/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/07/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/07/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/07/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/07/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/07/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/07/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/07/2041,3,EMBORCACAO,pa,HOutf,1,524
01/07/2041,3,EMBORCACAO,pa,HOutf,2,524
01/07/2041,3,EMBORCACAO,pa,HOutf,3,786
01/07/2041,3,EMBORCACAO,pa,HOutf,4,786
01/07/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/07/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/08/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/08/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/08/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/08/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/08/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/08/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/08/2041,3,EMBORCACAO,pa,HOutf,1,524
01/08/2041,3,EMBORCACAO,pa,HOutf,2,524
01/08/2041,3,EMBORCACAO,pa,HOutf,3,786
01/08/2041,3,EMBORCACAO,pa,HOutf,4,786
01/08/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/08/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/09/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/09/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/09/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/09/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/09/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/09/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/09/2041,3,EMBORCACAO,pa,HOutf,1,524
01/09/2041,3,EMBORCACAO,pa,HOutf,2,524
01/09/2041,3,EMBORCACAO,pa,HOutf,3,786
01/09/2041,3,EMBORCACAO,pa,HOutf,4,786
01/09/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/09/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/10/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/10/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/10/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/10/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/10/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/10/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/10/2041,3,EMBORCACAO,pa,HOutf,1,524
01/10/2041,3,EMBORCACAO,pa,HOutf,2,524
01/10/2041,3,EMBORCACAO,pa,HOutf,3,786
01/10/2041,3,EMBORCACAO,pa,HOutf,4,786
01/10/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/10/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/11/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/11/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/11/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/11/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/11/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/11/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/11/2041,3,EMBORCACAO,pa,HOutf,1,524
01/11/2041,3,EMBORCACAO,pa,HOutf,2,524
01/11/2041,3,EMBORCACAO,pa,HOutf,3,786
01/11/2041,3,EMBORCACAO,pa,HOutf,4,786
01/11/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/11/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/12/2041,3,EMBORCACAO,pa,HVolI,1,4669
01/12/2041,3,EMBORCACAO,pa,HVolI,2,7280.19
01/12/2041,3,EMBORCACAO,pa,HVolI,3,7280.2
01/12/2041,3,EMBORCACAO,pa,HVolI,4,11197
01/12/2041,3,EMBORCACAO,pa,HVolI,5,11197.1
01/12/2041,3,EMBORCACAO,pa,HVolI,6,17725
01/12/2041,3,EMBORCACAO,pa,HOutf,1,140
01/12/2041,3,EMBORCACAO,pa,HOutf,2,140
01/12/2041,3,EMBORCACAO,pa,HOutf,3,140
01/12/2041,3,EMBORCACAO,pa,HOutf,4,140
01/12/2041,3,EMBORCACAO,pa,HOutf,5,99999.9
01/12/2041,3,EMBORCACAO,pa,HOutf,6,99999.9
01/01/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/01/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/01/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/01/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/01/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/01/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/01/2042,3,EMBORCACAO,pa,HOutf,1,140
01/01/2042,3,EMBORCACAO,pa,HOutf,2,140
01/01/2042,3,EMBORCACAO,pa,HOutf,3,140
01/01/2042,3,EMBORCACAO,pa,HOutf,4,140
01/01/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/01/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/02/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/02/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/02/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/02/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/02/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/02/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/02/2042,3,EMBORCACAO,pa,HOutf,1,140
01/02/2042,3,EMBORCACAO,pa,HOutf,2,140
01/02/2042,3,EMBORCACAO,pa,HOutf,3,140
01/02/2042,3,EMBORCACAO,pa,HOutf,4,140
01/02/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/02/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/03/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/03/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/03/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/03/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/03/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/03/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/03/2042,3,EMBORCACAO,pa,HOutf,1,140
01/03/2042,3,EMBORCACAO,pa,HOutf,2,140
01/03/2042,3,EMBORCACAO,pa,HOutf,3,140
01/03/2042,3,EMBORCACAO,pa,HOutf,4,140
01/03/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/03/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/04/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/04/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/04/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/04/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/04/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/04/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/04/2042,3,EMBORCACAO,pa,HOutf,1,140
01/04/2042,3,EMBORCACAO,pa,HOutf,2,140
01/04/2042,3,EMBORCACAO,pa,HOutf,3,140
01/04/2042,3,EMBORCACAO,pa,HOutf,4,140
01/04/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/04/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/05/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/05/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/05/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/05/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/05/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/05/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/05/2042,3,EMBORCACAO,pa,HOutf,1,524
01/05/2042,3,EMBORCACAO,pa,HOutf,2,524
01/05/2042,3,EMBORCACAO,pa,HOutf,3,786
01/05/2042,3,EMBORCACAO,pa,HOutf,4,786
01/05/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/05/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/06/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/06/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/06/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/06/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/06/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/06/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/06/2042,3,EMBORCACAO,pa,HOutf,1,524
01/06/2042,3,EMBORCACAO,pa,HOutf,2,524
01/06/2042,3,EMBORCACAO,pa,HOutf,3,786
01/06/2042,3,EMBORCACAO,pa,HOutf,4,786
01/06/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/06/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/07/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/07/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/07/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/07/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/07/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/07/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/07/2042,3,EMBORCACAO,pa,HOutf,1,524
01/07/2042,3,EMBORCACAO,pa,HOutf,2,524
01/07/2042,3,EMBORCACAO,pa,HOutf,3,786
01/07/2042,3,EMBORCACAO,pa,HOutf,4,786
01/07/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/07/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/08/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/08/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/08/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/08/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/08/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/08/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/08/2042,3,EMBORCACAO,pa,HOutf,1,524
01/08/2042,3,EMBORCACAO,pa,HOutf,2,524
01/08/2042,3,EMBORCACAO,pa,HOutf,3,786
01/08/2042,3,EMBORCACAO,pa,HOutf,4,786
01/08/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/08/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/09/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/09/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/09/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/09/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/09/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/09/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/09/2042,3,EMBORCACAO,pa,HOutf,1,524
01/09/2042,3,EMBORCACAO,pa,HOutf,2,524
01/09/2042,3,EMBORCACAO,pa,HOutf,3,786
01/09/2042,3,EMBORCACAO,pa,HOutf,4,786
01/09/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/09/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/10/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/10/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/10/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/10/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/10/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/10/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/10/2042,3,EMBORCACAO,pa,HOutf,1,524
01/10/2042,3,EMBORCACAO,pa,HOutf,2,524
01/10/2042,3,EMBORCACAO,pa,HOutf,3,786
01/10/2042,3,EMBORCACAO,pa,HOutf,4,786
01/10/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/10/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/11/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/11/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/11/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/11/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/11/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/11/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/11/2042,3,EMBORCACAO,pa,HOutf,1,524
01/11/2042,3,EMBORCACAO,pa,HOutf,2,524
01/11/2042,3,EMBORCACAO,pa,HOutf,3,786
01/11/2042,3,EMBORCACAO,pa,HOutf,4,786
01/11/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/11/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/12/2042,3,EMBORCACAO,pa,HVolI,1,4669
01/12/2042,3,EMBORCACAO,pa,HVolI,2,7280.19
01/12/2042,3,EMBORCACAO,pa,HVolI,3,7280.2
01/12/2042,3,EMBORCACAO,pa,HVolI,4,11197
01/12/2042,3,EMBORCACAO,pa,HVolI,5,11197.1
01/12/2042,3,EMBORCACAO,pa,HVolI,6,17725
01/12/2042,3,EMBORCACAO,pa,HOutf,1,140
01/12/2042,3,EMBORCACAO,pa,HOutf,2,140
01/12/2042,3,EMBORCACAO,pa,HOutf,3,140
01/12/2042,3,EMBORCACAO,pa,HOutf,4,140
01/12/2042,3,EMBORCACAO,pa,HOutf,5,99999.9
01/12/2042,3,EMBORCACAO,pa,HOutf,6,99999.9
01/01/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/01/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/01/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/01/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/01/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/01/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/01/2043,3,EMBORCACAO,pa,HOutf,1,140
01/01/2043,3,EMBORCACAO,pa,HOutf,2,140
01/01/2043,3,EMBORCACAO,pa,HOutf,3,140
01/01/2043,3,EMBORCACAO,pa,HOutf,4,140
01/01/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/01/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/02/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/02/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/02/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/02/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/02/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/02/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/02/2043,3,EMBORCACAO,pa,HOutf,1,140
01/02/2043,3,EMBORCACAO,pa,HOutf,2,140
01/02/2043,3,EMBORCACAO,pa,HOutf,3,140
01/02/2043,3,EMBORCACAO,pa,HOutf,4,140
01/02/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/02/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/03/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/03/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/03/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/03/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/03/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/03/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/03/2043,3,EMBORCACAO,pa,HOutf,1,140
01/03/2043,3,EMBORCACAO,pa,HOutf,2,140
01/03/2043,3,EMBORCACAO,pa,HOutf,3,140
01/03/2043,3,EMBORCACAO,pa,HOutf,4,140
01/03/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/03/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/04/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/04/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/04/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/04/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/04/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/04/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/04/2043,3,EMBORCACAO,pa,HOutf,1,140
01/04/2043,3,EMBORCACAO,pa,HOutf,2,140
01/04/2043,3,EMBORCACAO,pa,HOutf,3,140
01/04/2043,3,EMBORCACAO,pa,HOutf,4,140
01/04/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/04/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/05/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/05/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/05/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/05/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/05/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/05/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/05/2043,3,EMBORCACAO,pa,HOutf,1,524
01/05/2043,3,EMBORCACAO,pa,HOutf,2,524
01/05/2043,3,EMBORCACAO,pa,HOutf,3,786
01/05/2043,3,EMBORCACAO,pa,HOutf,4,786
01/05/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/05/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/06/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/06/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/06/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/06/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/06/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/06/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/06/2043,3,EMBORCACAO,pa,HOutf,1,524
01/06/2043,3,EMBORCACAO,pa,HOutf,2,524
01/06/2043,3,EMBORCACAO,pa,HOutf,3,786
01/06/2043,3,EMBORCACAO,pa,HOutf,4,786
01/06/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/06/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/07/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/07/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/07/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/07/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/07/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/07/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/07/2043,3,EMBORCACAO,pa,HOutf,1,524
01/07/2043,3,EMBORCACAO,pa,HOutf,2,524
01/07/2043,3,EMBORCACAO,pa,HOutf,3,786
01/07/2043,3,EMBORCACAO,pa,HOutf,4,786
01/07/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
01/07/2043,3,EMBORCACAO,pa,HOutf,6,99999.9
01/08/2043,3,EMBORCACAO,pa,HVolI,1,4669
01/08/2043,3,EMBORCACAO,pa,HVolI,2,7280.19
01/08/2043,3,EMBORCACAO,pa,HVolI,3,7280.2
01/08/2043,3,EMBORCACAO,pa,HVolI,4,11197
01/08/2043,3,EMBORCACAO,pa,HVolI,5,11197.1
01/08/2043,3,EMBORCACAO,pa,HVolI,6,17725
01/08/2043,3,EMBORCACAO,pa,HOutf,1,524
01/08/2043,3,EMBORCACAO,pa,HOutf,2,524
01/08/2043,3,EMBORCACAO,pa,HOutf,3,786
01/08/2043,3,EMBORCACAO,pa,HOutf,4,786
01/08/2043,3,EMBORCACAO,pa,HOutf,5,99999.9
