$version=2
&pa, 0
&se, 0
&su, 0
&ne, 0
&no, 0
&it, 0
&ar, 0
&ma, 0
&bm, 0
&tp, 0
&ta, 0
&iv, 0
&im, 0
&xi, 0
!R_Cod  ,R_Nam       ,System,EA,
!       ,            ,      ,Mwmed,
