$version=2
&pa, 0.6
&se, 0.6
&su, 0.6
&ne, 0.6
&no, 0.6
&it, 0.6
&ar, 0.6
&ma, 0.6
&bm, 0.6
&tp, 0.6
&ta, 0.6
&iv, 0.6
&im, 0.6
&xi, 0.6
!H_Cod  ,H_Nam       ,System,EA,
!       ,            ,      ,Mwmed,
