$version=2
NUM:   1      PARANA                  1         -1 1 0    1
                              1                  1         0
                  9
  1    6 H
  2   31 H
  3   17 H
  4   25 H
  5   24 H
  6   61 H
  7    8 H
  8   34 H
  9   18 H
