!NUM ...Nombre... .PV. .VAA .TAA #Uni Tipo ....Pot .FPMed. .QMin.. .QMax.. .VMin.. .VMax.. .VInic. Min.V+T ..VNC.. ..ICP.. ...IH.. ..FP1.. ..Vol1. ..FP2.. ..Vol2. ..FP3.. ..Vol3. ..FP4.. ..Vol4. ..FP5.. ..Vol5. .Area1. ..Vol1. .Area2. ..Vol2. .Area3. ..Vol3. .Area4. ..Vol4. .Area5. ..Vol5. .Filt1. ..Vol1. .Filt2. ..Vol2. .Filt3. ..Vol3. .Filt4. ..Vol4. .Filt5. ..Vol5. .Cota1. .Vol1.. .Cota2. .Vol2.. .Cota3. .Vol3.. .Cota4. .Vol4.. .Cota5. .Vol5.. .Ev1 .Ev2 .Ev3 .Ev4 .Ev5 .Ev6 .Ev7 .Ev8 .Ev9 Ev10 Ev11 Ev12 tini tfil .faa tare .varea. tfil .vfiltr F.Reg.. pVar .ICV C.Vert. sfal Cos.O&M Irxh RendT&G .EA. Niv.Jus I JuAr I .TurIn1 .TotIn1 .TurIn2 .TotIn2 .TurIn3 .TotIn3 .TurIn4 .TotIn4 .TurIn5 .TotIn5 H V .CFuga1 ..Def1. .CFuga2 ..Def2. .CFuga3 ..Def3. .CFuga4 ..Def4. .CFuga5 ..Def5. E PHidTur PHidVer sv st OpMd IrrR IfTp ForFill ForDraw ForPenT ForPen. .MinGen
 154 ITAPEBI       188              3    0 462.0110.723089       0     660 1565.27    1634       0      17       0   1.559 3.47861       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0  -43  -25  -10   25   54   66   74   65   50   14  -20  -30    0    0         1   61.58    0                    0    0            0           -1 .929969        29.09 0      0       0       0       0       0       0       0       0       0       0       0   1 26.9889      17 30.9106 1552.82 32.6219 3088.64 33.6218 3915.62 33.7427  4742.6 0       0       0          3                         0       0       0       0
 169 SOBRADINHO    169  172  172    6    0  1050.30.216291       0    4314    5447   34116  0.4768     342       0   1.157 4.67482 .150079    5447 .175542 8887.28 .203142 14334.4 .227266 21501.6 0.25875   34116 1127.69    5447 2042.24 12900.9 2337.25 15481.2 2552.06   17488 4200.97   34116       0       0       0       0       0       0       0       0       0       0 380.057    5447   382.9 8887.28 385.982 14334.4 388.676 21501.6 392.191   34116  171  109   61   56  108  104  165  203  234  267  245  223    0    0         1 2786.03    0                    1    0            0            0 .912946        363.3 0      0       0       0       0       0       0       0       0       0       0       0   1 360.292     342 364.862 5325.55 367.132 10309.1 368.121 12992.6 367.601   15676 0       0       0          3                         0       0       0       0
 172 ITAPARICA     172  176  176    6    0  1479.60.432752       0    3324    7234   10782  0.3987     414       0   0.519 2.51359 .409417    7234 .422358 8156.48 .436619 9256.36 .446962 10143.4 .453303   10782 609.641    7234 725.486 9149.92 768.897    9895 797.964 10427.2 815.703   10782       0       0       0       0       0       0       0       0       0       0 298.264    7234 299.742 8156.48 301.371 9256.36 302.552 10143.4 303.276   10782  163   88   47   35   55   41   81  138  190  227  235  202    0    0         1 716.813    0                    1    0            0            0 .892457        251.5 0      0       0       0       0       0       0       0       0       0       0       0   1   251.5     414   251.5  7921.5   251.5   15429   251.5 19471.5   251.5   23514 0       0       0          3                         0       0       0       0
 176 COMP PAF-MOX  176  178  178   23    0  4279.6 1.00867       0    4199    1226    1228       0     416       0 3.78024 7.08134       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0  163   88   47   35   55   41   81  138  190  227  235  202    0    0         1     213    0                    0    0            0           -1 .920999       139.26 0      0       0       0       0       0       0       0       0       0       0       0   1     138     416     138 7922.85     138 15429.7     138 19471.9     138   23514 0       0       0          1                         0       0       0       0
 178 XINGO         178              6    0    3162  1.0899       0    2976    3800    3802       0     416       0   1.117 1.37509       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0  163   88   47   35   55   41   81  138  190  227  235  202    0    0         1      60    0                    0    0            0           -1 .929562        17.36 0      0       0       0       0       0       0       0       0       0       0       0   1 12.4185     416 19.4996  5375.5 -38.741   10335 -215.21 13005.5 -631.38   15676 0       0       0          1                         0       0       0       0
 189 P. CAVALO     254              2    0     1600.914206       0     180    2192    3134  0.8543       6       0   3.667 8.77168 .874826    2192 .891933  2380.4 0.91307 2634.74 .933881 2907.92 .949766    3134 94.9844    2192 98.3763  2286.2 102.667 2408.66 106.866 2531.12 127.125    3134       0       0       0       0       0       0       0       0       0       0 103.796    2192 105.733  2380.4 108.127 2634.74 110.484 2907.92 112.283    3134  -31  -14   10   45   65   75   78   61   39    0  -18  -33    0    0         1 111.311    0                    1    0            0            0     0.9         4.71 0      0       0       0       0       0       0       0       0       0       0       0   1 4.17788       6  6.3943 717.019 7.49084 1428.04 7.96704 1810.89 7.98777 2193.75 0       0       0          3                         0       0       0       0
 190 B. ESPERANCA  190              4    0   237.30.360131       0     638    3173    5085   0.339     150       0    0.13 .688273 .332058    3173 .345512 3593.64 .363589  4224.6 .377122 4740.84 .384988    5085     270    3173 277.381 3287.72 315.185 3995.16  344.49 4587.88     367    5085       0       0       0       0       0       0       0       0       0       0  154.64    3173 156.164 3593.64 158.211  4224.6 159.744 4740.84 160.635    5085   60   60   64   48   45   55   83   95   94   86   56   60    0    0         1     322    0                    1    0            0            0     0.9       117.03 0      0       0       0       0       0       0       0       0       0       0       0   1 116.164     150 118.757 1030.91  121.32 1911.83 122.801 2386.16 124.532  2860.5 0       0       0          3                         0       0       0       0
