$version=2
NUM:   4      SUL                     1         -1 1 0    4
                              1                  1         0
                 11
  1   78 H
  2   82 H
  3   77 H
  4   76 H
  5   92 H
  6   93 H
  7   86 H
  8  103 H
  9   91 H
 10   90 H
 11   74 H
